"migration_rate","area","niches","mean_sp"
0.048,14,1,2.46
0.048,15,15,10.01
0.048,15,5,5.13
0.048,15,3,3.97
0.048,15,1,2.5
0.048,16,16,10.2
0.048,16,8,6.85
0.048,16,4,4.56
0.048,16,2,3.31
0.048,16,1,2.65
0.048,17,17,10.74
0.048,17,1,2.7
0.048,18,18,11.3
0.048,18,9,7.35
0.048,18,6,5.71
0.048,18,3,3.85
0.048,18,2,3.46
0.048,18,1,3.08
0.048,19,19,11.51
0.048,19,1,3.1
0.048,20,20,11.89
0.048,20,10,8.13
0.048,20,5,5.52
0.048,20,4,4.79
0.048,20,2,3.85
0.048,20,1,2.93
0.048,22,11,8.34
0.048,22,2,3.97
0.048,24,12,9.13
0.048,24,8,6.95
0.048,24,6,6.25
0.048,24,4,5.29
0.048,24,3,4.7
0.048,24,2,4.25
0.048,26,13,9.52
0.048,26,2,4.14
0.048,28,14,10.17
0.048,28,7,6.78
0.048,28,4,5.29
0.048,28,2,4.61
0.048,30,15,10.57
0.048,30,10,8.5
0.048,30,6,6.7
0.048,30,5,6.41
0.048,30,3,5.02
0.048,30,2,4.66
0.048,32,16,10.79
0.048,32,8,7.77
0.048,32,4,5.96
0.048,32,2,4.78
0.048,34,17,11.58
0.048,34,2,4.94
0.048,36,18,11.7
0.048,36,12,9.39
0.048,36,9,8.48
0.048,36,6,7.3
0.048,36,4,6.22
0.048,36,3,6.18
0.048,36,2,5.19
0.048,38,19,12.22
0.048,38,2,5.4
0.048,40,20,12.33
0.048,40,10,9.33
0.048,40,8,8.2
0.048,40,5,7.17
0.048,40,4,6.74
0.048,40,2,5.93
0.048,21,7,6.51
0.048,21,3,4.4
0.048,27,9,7.69
0.048,27,3,4.98
0.048,33,11,9.29
0.048,33,3,5.76
0.048,39,13,10.21
0.048,39,3,6.16
0.048,42,14,10.64
0.048,42,7,8.28
0.048,42,6,7.48
0.048,42,3,6.29
0.048,45,15,11.24
0.048,45,9,8.61
0.048,45,5,7.53
0.048,45,3,6.26
0.048,48,16,11.36
0.048,48,12,10.14
0.048,48,8,8.79
0.048,48,6,8.03
0.048,48,4,7.49
0.048,48,3,6.97
0.048,51,17,11.93
0.048,51,3,7.17
0.048,54,18,12.45
0.048,54,9,9.41
0.048,54,6,8.78
0.048,54,3,7.54
0.048,57,19,12.63
0.048,57,3,7.53
0.048,44,11,9.61
0.048,44,4,6.88
0.048,52,13,10.78
0.048,52,4,7.55
0.048,56,14,11.4
0.048,56,8,9.47
0.048,56,7,8.85
0.048,56,4,7.71
0.048,25,5,5.63
0.048,35,7,7.68
0.048,35,5,6.46
0.048,50,10,9.34
0.048,50,5,7.98
0.048,55,11,10.29
0.048,55,5,8.16
0.048,49,7,8.54
0.051,1,1,1
0.051,2,2,1.92
0.051,2,1,1.11
0.051,3,3,2.74
0.051,3,1,1.16
0.051,4,4,3.46
0.051,4,2,2.11
0.051,4,1,1.35
0.051,5,5,4.17
0.051,5,1,1.4
0.051,6,6,4.98
0.051,6,3,2.95
0.051,6,2,2.24
0.051,6,1,1.62
0.051,7,7,5.71
0.051,7,1,1.59
0.051,8,8,6.08
0.051,8,4,3.83
0.051,8,2,2.54
0.051,8,1,1.84
0.051,9,9,6.76
0.051,9,3,3.36
0.051,9,1,2.02
0.051,10,10,7.71
0.051,10,5,4.59
0.051,10,2,2.72
0.051,10,1,2.12
0.051,11,11,8.06
0.051,11,1,2.35
0.051,12,12,8.39
0.051,12,6,5.44
0.051,12,4,4.17
0.051,12,3,3.44
0.051,12,2,3.07
0.051,12,1,2.23
0.051,13,13,8.69
0.051,13,1,2.52
0.051,14,14,9.27
0.051,14,7,5.98
0.051,14,2,3.18
0.051,14,1,2.66
0.051,15,15,9.92
0.051,15,5,4.92
0.051,15,3,3.8
0.051,15,1,2.8
0.051,16,16,10.2
0.051,16,8,6.7
0.051,16,4,4.54
0.051,16,2,3.5
0.051,16,1,2.84
0.051,17,17,10.8
0.051,17,1,3.01
0.051,18,18,10.81
0.051,18,9,7.2
0.051,18,6,5.76
0.051,18,3,4.26
0.051,18,2,3.79
0.051,18,1,3.08
0.051,19,19,11.73
0.051,19,1,3.09
0.051,20,20,11.83
0.051,20,10,7.94
0.051,20,5,5.45
0.051,20,4,5.03
0.051,20,2,3.82
0.051,20,1,3.35
0.051,22,11,8.52
0.051,22,2,4.08
0.051,24,12,9.16
0.051,24,8,7.27
0.051,24,6,6.45
0.051,24,4,5.4
0.051,24,3,4.71
0.051,24,2,4.37
0.051,26,13,9.45
0.051,26,2,4.72
0.051,28,14,9.87
0.051,28,7,6.99
0.051,28,4,5.5
0.051,28,2,4.8
0.051,30,15,10.39
0.051,30,10,8.73
0.051,30,6,6.79
0.051,30,5,6.5
0.051,30,3,5.29
0.051,30,2,5.07
0.051,32,16,11.06
0.051,32,8,7.52
0.051,32,4,6.09
0.051,32,2,5.1
0.051,34,17,11.24
0.051,34,2,5.45
0.051,36,18,11.71
0.051,36,12,9.43
0.051,36,9,8.59
0.051,36,6,7.37
0.051,36,4,6.25
0.051,36,3,5.78
0.051,36,2,5.34
0.051,38,19,11.99
0.051,38,2,5.96
0.051,40,20,12.6
0.051,40,10,9.24
0.051,40,8,8.15
0.051,40,5,6.98
0.051,40,4,6.68
0.051,40,2,6.04
0.051,21,7,6.54
0.051,21,3,4.35
0.051,27,9,7.84
0.051,27,3,4.91
0.051,33,11,8.95
0.051,33,3,5.51
0.051,39,13,9.92
0.051,39,3,6.35
0.051,42,14,10.78
0.051,42,7,7.86
0.051,42,6,7.42
0.051,42,3,6.56
0.051,45,15,11.34
0.051,45,9,9.01
0.051,45,5,7.41
0.051,45,3,6.56
0.051,48,16,11.45
0.051,48,12,10.18
0.051,48,8,8.83
0.051,48,6,8.17
0.051,48,4,7.5
0.051,48,3,6.9
0.051,51,17,11.72
0.051,51,3,6.96
0.051,54,18,12.72
0.051,54,9,9.46
0.051,54,6,8.15
0.051,54,3,7.2
0.051,57,19,12.82
0.051,57,3,7.77
0.051,44,11,9.32
0.051,44,4,7.16
0.051,52,13,10.79
0.051,52,4,7.51
0.051,56,14,11.16
0.051,56,8,9.38
0.051,56,7,8.97
0.051,56,4,8.01
0.051,25,5,5.91
0.051,35,7,7.54
0.051,35,5,6.72
0.051,50,10,9.79
0.051,50,5,8.15
0.051,55,11,10.42
0.051,55,5,8.39
0.051,49,7,8.83
0.054,1,1,1
0.054,2,2,1.92
0.054,2,1,1.08
0.054,3,3,2.75
0.054,3,1,1.25
0.054,4,4,3.48
0.054,4,2,2.06
0.054,4,1,1.4
0.054,5,5,4.33
0.054,5,1,1.46
0.054,6,6,5.07
0.054,6,3,3.06
0.054,6,2,2.25
0.054,6,1,1.54
0.054,7,7,5.52
0.054,7,1,1.92
0.054,8,8,6.28
0.054,8,4,3.92
0.054,8,2,2.41
0.054,8,1,1.9
0.054,9,9,6.93
0.054,9,3,3.4
0.054,9,1,2.1
0.054,10,10,7.39
0.054,10,5,4.54
0.054,10,2,2.87
0.054,10,1,2.1
0.054,11,11,7.8
0.054,11,1,2.37
0.054,12,12,8.42
0.054,12,6,5.46
0.054,12,4,4.08
0.054,12,3,3.68
0.054,12,2,2.84
0.054,12,1,2.39
0.054,13,13,8.91
0.054,13,1,2.4
0.054,14,14,9.19
0.054,14,7,6.11
0.054,14,2,3.34
0.054,14,1,2.57
0.054,15,15,10.01
0.054,15,5,5.1
0.054,15,3,4.05
0.054,15,1,2.94
0.054,16,16,10.3
0.054,16,8,6.93
0.054,16,4,4.65
0.054,16,2,3.39
0.054,16,1,3.03
0.054,17,17,10.38
0.054,17,1,3.09
0.054,18,18,11.51
0.054,18,9,7.31
0.054,18,6,5.9
0.054,18,3,4.27
0.054,18,2,3.71
0.054,18,1,3.3
0.054,19,19,11.55
0.054,19,1,3.38
0.054,20,20,11.3
0.054,20,10,7.92
0.054,20,5,5.5
0.054,20,4,5.04
0.054,20,2,3.81
0.054,20,1,3.53
0.054,22,11,8.43
0.054,22,2,4.27
0.054,24,12,9.25
0.054,24,8,7.45
0.054,24,6,6.4
0.054,24,4,5.61
0.054,24,3,4.91
0.054,24,2,4.49
0.054,26,13,9.69
0.054,26,2,4.88
0.054,28,14,10.36
0.054,28,7,7.11
0.054,28,4,5.77
0.054,28,2,4.9
0.054,30,15,10.43
0.054,30,10,8.73
0.054,30,6,6.94
0.054,30,5,6.45
0.054,30,3,5.46
0.054,30,2,5.17
0.054,32,16,10.88
0.054,32,8,7.82
0.054,32,4,6.16
0.054,32,2,5.27
0.054,34,17,11.68
0.054,34,2,5.69
0.054,36,18,11.74
0.054,36,12,10.06
0.054,36,9,8.54
0.054,36,6,7.37
0.054,36,4,6.53
0.054,36,3,5.89
0.054,36,2,5.69
0.054,38,19,12.22
0.054,38,2,5.73
0.054,40,20,12.37
0.054,40,10,9.18
0.054,40,8,8.66
0.054,40,5,7.39
0.054,40,4,6.83
0.054,40,2,6.19
0.054,21,7,6.33
0.054,21,3,4.69
0.054,27,9,7.89
0.054,27,3,5.1
0.054,33,11,9.29
0.054,33,3,5.52
0.054,39,13,10.17
0.054,39,3,6.62
0.054,42,14,10.41
0.054,42,7,8.12
0.054,42,6,7.95
0.054,42,3,6.89
0.054,45,15,11.52
0.054,45,9,9.04
0.054,45,5,7.76
0.054,45,3,6.92
0.054,48,16,12.09
0.054,48,12,10.32
0.054,48,8,9.04
0.054,48,6,8.46
0.054,48,4,7.43
0.054,48,3,7.09
0.054,51,17,12.16
0.054,51,3,7.54
0.054,54,18,12.43
0.054,54,9,10.03
0.054,54,6,8.7
0.054,54,3,7.66
0.054,57,19,12.92
0.054,57,3,8.17
0.054,44,11,9.94
0.054,44,4,7.21
0.054,52,13,11.16
0.054,52,4,8.14
0.054,56,14,11.45
0.054,56,8,9.78
0.054,56,7,9.33
0.054,56,4,8.67
0.054,25,5,5.85
0.054,35,7,7.71
0.054,35,5,6.94
0.054,50,10,9.84
0.054,50,5,7.69
0.054,55,11,10.35
0.054,55,5,8.6
0.054,49,7,8.39
0.057,1,1,1
0.057,2,2,1.94
0.057,2,1,1.12
0.057,3,3,2.74
0.057,3,1,1.25
0.057,4,4,3.49
0.057,4,2,2.07
0.057,4,1,1.38
0.057,5,5,4.44
0.057,5,1,1.51
0.057,6,6,5.11
0.057,6,3,2.97
0.057,6,2,2.24
0.057,6,1,1.73
0.057,7,7,5.68
0.057,7,1,1.83
0.057,8,8,6.05
0.057,8,4,3.78
0.057,8,2,2.57
0.057,8,1,1.78
0.057,9,9,6.67
0.057,9,3,3.25
0.057,9,1,2.06
0.057,10,10,7.38
0.057,10,5,4.61
0.057,10,2,2.81
0.057,10,1,2.17
0.057,11,11,7.94
0.057,11,1,2.29
0.057,12,12,8.36
0.057,12,6,5.42
0.057,12,4,4.19
0.057,12,3,3.73
0.057,12,2,3.13
0.057,12,1,2.52
0.057,13,13,8.89
0.057,13,1,2.64
0.057,14,14,9.42
0.057,14,7,6.2
0.057,14,2,3.06
0.057,14,1,2.87
0.057,15,15,9.59
0.057,15,5,5.26
0.057,15,3,3.94
0.057,15,1,2.73
0.057,16,16,10.15
0.057,16,8,6.87
0.057,16,4,4.52
0.057,16,2,3.44
0.057,16,1,3.16
0.057,17,17,10.53
0.057,17,1,3.33
0.057,18,18,10.87
0.057,18,9,7.22
0.057,18,6,5.92
0.057,18,3,4.09
0.057,18,2,3.74
0.057,18,1,3.27
0.057,19,19,11.58
0.057,19,1,3.31
0.057,20,20,11.8
0.057,20,10,7.89
0.057,20,5,5.37
0.057,20,4,5.11
0.057,20,2,4.1
0.057,20,1,3.37
0.057,22,11,8.54
0.057,22,2,4.39
0.057,24,12,8.97
0.057,24,8,7.03
0.057,24,6,6.5
0.057,24,4,5.44
0.057,24,3,4.9
0.057,24,2,4.53
0.057,26,13,9.48
0.057,26,2,4.61
0.057,28,14,10.04
0.057,28,7,7.33
0.057,28,4,5.97
0.057,28,2,4.83
0.057,30,15,10.4
0.057,30,10,8.63
0.057,30,6,7.18
0.057,30,5,6.52
0.057,30,3,5.66
0.057,30,2,5.05
0.057,32,16,11.05
0.057,32,8,8.19
0.057,32,4,6.16
0.057,32,2,5.33
0.057,34,17,11.26
0.057,34,2,5.32
0.057,36,18,11.59
0.057,36,12,9.88
0.057,36,9,8.59
0.057,36,6,7.52
0.057,36,4,6.65
0.057,36,3,6.31
0.057,36,2,5.8
0.057,38,19,12.1
0.057,38,2,5.94
0.057,40,20,12.49
0.057,40,10,9.06
0.057,40,8,8.52
0.057,40,5,7.41
0.057,40,4,6.72
0.057,40,2,6.34
0.057,21,7,6.38
0.057,21,3,4.65
0.057,27,9,8.01
0.057,27,3,5.37
0.057,33,11,9.14
0.057,33,3,6.2
0.057,39,13,9.91
0.057,39,3,6.53
0.057,42,14,10.74
0.057,42,7,8.35
0.057,42,6,7.88
0.057,42,3,6.83
0.057,45,15,11.28
0.057,45,9,9.35
0.057,45,5,7.81
0.057,45,3,6.91
0.057,48,16,11.69
0.057,48,12,10.41
0.057,48,8,9.02
0.057,48,6,8.61
0.057,48,4,7.65
0.057,48,3,7.57
0.057,51,17,12.12
0.057,51,3,7.42
0.057,54,18,12.21
0.057,54,9,9.97
0.057,54,6,8.79
0.057,54,3,7.88
0.057,57,19,13.15
0.057,57,3,8.02
0.057,44,11,10
0.057,44,4,7.64
0.057,52,13,10.89
0.057,52,4,7.84
0.057,56,14,11.51
0.057,56,8,9.9
0.057,56,7,9.3
0.057,56,4,8.39
0.057,25,5,5.9
0.057,35,7,7.78
0.057,35,5,7.02
0.057,50,10,9.83
0.057,50,5,8.34
0.057,55,11,10.49
0.057,55,5,8.77
0.057,49,7,8.74
0.06,1,1,1
0.06,2,2,1.88
0.06,2,1,1.11
0.06,3,3,2.77
0.06,3,1,1.26
0.06,4,4,3.37
0.06,4,2,2.01
0.06,4,1,1.3
0.06,5,5,4.31
0.06,5,1,1.6
0.06,6,6,4.98
0.06,6,3,3.04
0.06,6,2,2.45
0.06,6,1,1.7
0.06,7,7,5.59
0.06,7,1,1.98
0.06,8,8,6.27
0.06,8,4,3.97
0.06,8,2,2.74
0.06,8,1,1.94
0.06,9,9,6.98
0.06,9,3,3.43
0.06,9,1,2.11
0.06,10,10,7.48
0.06,10,5,4.53
0.06,10,2,2.83
0.06,10,1,2.15
0.06,11,11,7.65
0.06,11,1,2.42
0.06,12,12,8.43
0.06,12,6,5.49
0.06,12,4,4.14
0.06,12,3,3.62
0.06,12,2,3.07
0.06,12,1,2.56
0.06,13,13,8.84
0.06,13,1,2.74
0.06,14,14,9.21
0.06,14,7,5.97
0.06,14,2,3.27
0.06,14,1,2.98
0.06,15,15,10
0.06,15,5,5.09
0.06,15,3,4.1
0.06,15,1,2.97
0.06,16,16,10.33
0.06,16,8,6.7
0.06,16,4,4.61
0.06,16,2,3.46
0.06,16,1,3.02
0.06,17,17,10.41
0.06,17,1,3.21
0.06,18,18,11.12
0.06,18,9,7.45
0.06,18,6,5.89
0.06,18,3,4.45
0.06,18,2,3.71
0.06,18,1,3.11
0.06,19,19,11.2
0.06,19,1,3.42
0.06,20,20,11.79
0.06,20,10,8.06
0.06,20,5,5.62
0.06,20,4,5.17
0.06,20,2,3.97
0.06,20,1,3.78
0.06,22,11,8.35
0.06,22,2,4.34
0.06,24,12,9.12
0.06,24,8,7.28
0.06,24,6,6.17
0.06,24,4,5.27
0.06,24,3,5.14
0.06,24,2,4.55
0.06,26,13,9.59
0.06,26,2,4.91
0.06,28,14,10.16
0.06,28,7,7.45
0.06,28,4,6
0.06,28,2,4.91
0.06,30,15,10.35
0.06,30,10,8.75
0.06,30,6,7.13
0.06,30,5,6.92
0.06,30,3,5.65
0.06,30,2,5.1
0.06,32,16,10.72
0.06,32,8,7.8
0.06,32,4,6.59
0.06,32,2,5.39
0.06,34,17,11.39
0.06,34,2,5.73
0.06,36,18,11.69
0.06,36,12,9.83
0.06,36,9,9.02
0.06,36,6,7.19
0.06,36,4,6.85
0.06,36,3,6.31
0.06,36,2,5.81
0.06,38,19,12.42
0.06,38,2,6.19
0.06,40,20,12.43
0.06,40,10,9.34
0.06,40,8,8.82
0.06,40,5,7.33
0.06,40,4,7.18
0.06,40,2,6.21
0.06,21,7,6.62
0.06,21,3,4.71
0.06,27,9,7.9
0.06,27,3,5.29
0.06,33,11,9.44
0.06,33,3,5.85
0.06,39,13,10.47
0.06,39,3,6.71
0.06,42,14,10.9
0.06,42,7,8.41
0.06,42,6,8.01
0.06,42,3,6.67
0.06,45,15,11.56
0.06,45,9,9.5
0.06,45,5,7.72
0.06,45,3,7.55
0.06,48,16,12.03
0.06,48,12,10.47
0.06,48,8,9.31
0.06,48,6,8.43
0.06,48,4,7.89
0.06,48,3,7.33
0.06,51,17,12.22
0.06,51,3,7.71
0.06,54,18,12.61
0.06,54,9,9.98
0.06,54,6,8.96
0.06,54,3,8.07
0.06,57,19,13.14
0.06,57,3,8.27
0.06,44,11,9.96
0.06,44,4,7.42
0.06,52,13,11.52
0.06,52,4,8.09
0.06,56,14,11.69
0.06,56,8,9.64
0.06,56,7,9.53
0.06,56,4,8.66
0.06,25,5,5.98
0.06,35,7,7.6
0.06,35,5,6.77
0.06,50,10,9.93
0.06,50,5,8.35
0.06,55,11,10.69
0.06,55,5,8.86
0.06,49,7,8.79
