"","R.Squared","AIC.Score","BIC.Score","ID","Species","Temp","Model"
"265",0.781326540380558,57.8338536567955,63.5113247364413,38,"Pantoea.agglomerans..RDA.R.",15,"Polynomial"
"266",0.159487534923028,84.801794674523,88.2082773223105,38,"Pantoea.agglomerans..RDA.R.",15,"Linear"
"267",0.890562384814394,20.7930580040363,25.3350348677529,39,"Dickeya.zeae..RDA.R.",15,"Logistic"
"268",0.912695485487074,17.5961507702069,23.2736218498527,39,"Dickeya.zeae..RDA.R.",15,"Gompertz"
"269",NA,NA,NA,39,"Dickeya.zeae..RDA.R.",15,"Baranyi"
"270",0.904553074372426,19.647018594322,25.3244896739677,39,"Dickeya.zeae..RDA.R.",15,"Buchanan"
"271",0.527775526796315,54.4213531461037,58.9633300098203,39,"Dickeya.zeae..RDA.R.",15,"Quadratic"
"272",0.782336254901392,38.6077833859878,44.2852544656336,39,"Dickeya.zeae..RDA.R.",15,"Polynomial"
"273",0.081877649148777,67.7135059802145,71.1199886280019,39,"Dickeya.zeae..RDA.R.",15,"Linear"
"274",0.630471305268149,5.74141789884746,9.91950764974115,40,"Acinetobacter.clacoaceticus..RDA.R.",15,"Logistic"
"275",0.0675835374962472,27.1779924145145,32.4006046031316,40,"Acinetobacter.clacoaceticus..RDA.R.",15,"Gompertz"
"276",0.70162465564158,3.25001860447712,8.47263079309423,40,"Acinetobacter.clacoaceticus..RDA.R.",15,"Baranyi"
"277",NA,NA,NA,40,"Acinetobacter.clacoaceticus..RDA.R.",15,"Buchanan"
"278",0.533024700932051,10.6564252234025,14.8345149742962,40,"Acinetobacter.clacoaceticus..RDA.R.",15,"Quadratic"
"279",0.838877590368255,-9.68992633798413,-4.46731414936702,40,"Acinetobacter.clacoaceticus..RDA.R.",15,"Polynomial"
"280",0.00186668965036829,24.6082453330864,27.7418126462567,40,"Acinetobacter.clacoaceticus..RDA.R.",15,"Linear"
"281",0.968459584389482,-10.3915211519935,-6.02735133856028,41,"Stenotrophomonas.maltophilia..RDA.R.",15,"Logistic"
"282",0.985582748835365,-25.6140951271965,-20.1588828604049,41,"Stenotrophomonas.maltophilia..RDA.R.",15,"Gompertz"
"283",NA,NA,NA,41,"Stenotrophomonas.maltophilia..RDA.R.",15,"Baranyi"
"284",0.976697700406349,-15.0513107278104,-9.59609846101877,41,"Stenotrophomonas.maltophilia..RDA.R.",15,"Buchanan"
"285",0.68492696821946,40.2422422518757,44.606412065309,41,"Stenotrophomonas.maltophilia..RDA.R.",15,"Quadratic"
"286",0.888915633109227,19.306923599802,24.7621358665936,41,"Stenotrophomonas.maltophilia..RDA.R.",15,"Polynomial"
"287",0.317836909380674,55.2364569879431,58.509584348018,41,"Stenotrophomonas.maltophilia..RDA.R.",15,"Linear"
"288",0.938625677356124,9.61549733041365,15.4784409416126,42,"Klebsiella.pneumonia..RDA.R.",15,"Logistic"
"289",NA,NA,NA,42,"Klebsiella.pneumonia..RDA.R.",15,"Gompertz"
"290",0.943175838296491,9.1505394961856,16.4792190101842,42,"Klebsiella.pneumonia..RDA.R.",15,"Baranyi"
"291",NA,NA,NA,42,"Klebsiella.pneumonia..RDA.R.",15,"Buchanan"
"292",0.608763964784002,68.8897212912855,74.7526649024844,42,"Klebsiella.pneumonia..RDA.R.",15,"Quadratic"
"293",0.707607592361475,61.5708641198069,68.8995436338055,42,"Klebsiella.pneumonia..RDA.R.",15,"Polynomial"
"294",0.405668933554175,80.2697362205818,84.6669439289809,42,"Klebsiella.pneumonia..RDA.R.",15,"Linear"
"295",0.96642417856259,-0.592326315145774,3.58576343574792,43,"Bacillus.pumilus..RDA.R.",15,"Logistic"
"296",0.970013198150053,-0.966352403073556,4.25625978554356,43,"Bacillus.pumilus..RDA.R.",15,"Gompertz"
"297",NA,NA,NA,43,"Bacillus.pumilus..RDA.R.",15,"Baranyi"
"298",NA,NA,NA,43,"Bacillus.pumilus..RDA.R.",15,"Buchanan"
"299",0.858842434160376,29.5651551681077,33.7432449190013,43,"Bacillus.pumilus..RDA.R.",15,"Quadratic"
"300",0.938372698301794,14.1609479363761,19.3835601249932,43,"Bacillus.pumilus..RDA.R.",15,"Polynomial"
"301",0.568917976387727,51.0100093419348,54.1435766551051,43,"Bacillus.pumilus..RDA.R.",15,"Linear"
"302",0.828708446877862,28.0662238311652,32.6082006948818,44,"Clavibacter.michiganensis..RDA.R.",15,"Logistic"
"303",0.850971298366252,26.8639757402047,32.5414468198505,44,"Clavibacter.michiganensis..RDA.R.",15,"Gompertz"
"304",NA,NA,NA,44,"Clavibacter.michiganensis..RDA.R.",15,"Baranyi"
"305",NA,NA,NA,44,"Clavibacter.michiganensis..RDA.R.",15,"Buchanan"
"306",0.846911445683286,25.4821611044993,30.0241379682159,44,"Clavibacter.michiganensis..RDA.R.",15,"Quadratic"
"307",0.977519665396908,-16.6404784073524,-10.9630073277067,44,"Clavibacter.michiganensis..RDA.R.",15,"Polynomial"
"308",0.174941669430261,62.2242246903807,65.6307073381682,44,"Clavibacter.michiganensis..RDA.R.",15,"Linear"
"309",0.991393571912324,-12.1331523049326,-10.1935257057806,45,"Chryseobacterium.balustinum",25,"Logistic"
"310",0.974698155778394,2.80726262826565,5.23179587720565,45,"Chryseobacterium.balustinum",25,"Gompertz"
"311",NA,NA,NA,45,"Chryseobacterium.balustinum",25,"Baranyi"
"312",NA,NA,NA,45,"Chryseobacterium.balustinum",25,"Buchanan"
"313",0.846856691865153,22.4132248315058,24.3528514306578,45,"Chryseobacterium.balustinum",25,"Quadratic"
"314",0.916356177715895,17.1555460547559,19.5800793036959,45,"Chryseobacterium.balustinum",25,"Polynomial"
"315",0.655052355874117,30.1574469740284,31.6121669233924,45,"Chryseobacterium.balustinum",25,"Linear"
"316",0.795398796880546,33.554234358286,36.8870877345109,46,"Enterobacter.sp.",25,"Logistic"
"317",0.995630323429516,-29.8341192015161,-25.6680524812351,46,"Enterobacter.sp.",25,"Gompertz"
"318",NA,NA,NA,46,"Enterobacter.sp.",25,"Baranyi"
"319",NA,NA,NA,46,"Enterobacter.sp.",25,"Buchanan"
"320",0.937691964896139,13.3417045444091,16.674557920634,46,"Enterobacter.sp.",25,"Quadratic"
"321",0.981218613106727,-5.0451046680531,-0.879037947772016,46,"Enterobacter.sp.",25,"Polynomial"
"322",0.652075559129825,40.5799185313224,43.0795585634911,46,"Enterobacter.sp.",25,"Linear"
"323",0.969317949022434,5.3580602129097,8.19026101731854,47,"Pantoea.agglomerans.1",25,"Logistic"
"324",0.968486937334699,7.75892505426938,11.2991760597804,47,"Pantoea.agglomerans.1",25,"Gompertz"
"325",NA,NA,NA,47,"Pantoea.agglomerans.1",25,"Baranyi"
"326",NA,NA,NA,47,"Pantoea.agglomerans.1",25,"Buchanan"
"327",0.933061381316967,17.0595337456721,19.8917345500809,47,"Pantoea.agglomerans.1",25,"Quadratic"
"328",0.962777100688111,10.2567550112546,13.7970060167657,47,"Pantoea.agglomerans.1",25,"Polynomial"
"329",0.632657027334515,40.5973319705219,42.7214825738285,47,"Pantoea.agglomerans.1",25,"Linear"
"330",0.95013037431881,16.1576645178193,18.9898653222282,48,"Pantoea.agglomerans.2",25,"Logistic"
"331",0.948718407949938,18.5764606884722,22.1167116939833,48,"Pantoea.agglomerans.2",25,"Gompertz"
"332",NA,NA,NA,48,"Pantoea.agglomerans.2",25,"Baranyi"
"333",NA,NA,NA,48,"Pantoea.agglomerans.2",25,"Buchanan"
"334",0.897570966348728,26.9540358757729,29.7862366801817,48,"Pantoea.agglomerans.2",25,"Quadratic"
"335",0.927375721568026,23.7959720071018,27.3362230126129,48,"Pantoea.agglomerans.2",25,"Polynomial"
"336",0.550674936476738,47.1326817834384,49.2568323867451,48,"Pantoea.agglomerans.2",25,"Linear"
"337",0.992850779426908,-13.8324765712624,-11.2762472528014,49,"Bacillus.pumilus",25,"Logistic"
"338",0.991218108521761,-8.9528379246054,-5.7575512765291,49,"Bacillus.pumilus",25,"Gompertz"
"339",NA,NA,NA,49,"Bacillus.pumilus",25,"Baranyi"
"340",NA,NA,NA,49,"Bacillus.pumilus",25,"Buchanan"
"341",0.840428993863207,29.6443227064743,32.2005520249353,49,"Bacillus.pumilus",25,"Quadratic"
"342",0.93054758456131,19.9984625424582,23.1937491905345,49,"Bacillus.pumilus",25,"Polynomial"
"343",0.628357613445558,39.4805255847369,41.3976975735827,49,"Bacillus.pumilus",25,"Linear"
"344",0.983622956926431,-5.86944070297246,-3.03723989856362,50,"Clavibacter.michiganensis",25,"Logistic"
"345",0.988992216793464,-9.82861002447191,-6.28835901896086,50,"Clavibacter.michiganensis",25,"Gompertz"
"346",0.981250412541435,-1.8400725773551,1.70017842815595,50,"Clavibacter.michiganensis",25,"Baranyi"
"347",NA,NA,NA,50,"Clavibacter.michiganensis",25,"Buchanan"
"348",0.810230548840512,30.8794999795738,33.7117007839826,50,"Clavibacter.michiganensis",25,"Quadratic"
"349",0.896611738363081,23.7697226503141,27.3099736558251,50,"Clavibacter.michiganensis",25,"Polynomial"
"350",0.549390800687413,41.8513578254626,43.9755084287692,50,"Clavibacter.michiganensis",25,"Linear"
"351",0.953874496889261,3.92229852548566,6.1820959553318,51,"Pseudomonas.fluorescens.1",25,"Logistic"
"352",0.963875783137307,2.7450654769526,5.56981226426029,51,"Pseudomonas.fluorescens.1",25,"Gompertz"
"353",0.961269080723628,3.65083737125949,6.47558415856717,51,"Pseudomonas.fluorescens.1",25,"Baranyi"
"354",NA,NA,NA,51,"Pseudomonas.fluorescens.1",25,"Buchanan"
"355",0.80181780651532,22.8739684946905,25.1337659245366,51,"Pseudomonas.fluorescens.1",25,"Quadratic"
"356",0.91219640017363,14.2908728987334,17.115619686041,51,"Pseudomonas.fluorescens.1",25,"Polynomial"
"357",0.423125274436212,34.7636670812844,36.458515153669,51,"Pseudomonas.fluorescens.1",25,"Linear"
"358",0.993123528207193,-17.3062603316324,-15.3666337324804,52,"Pseudomonas.fluorescens.2",25,"Logistic"
"359",0.994432980555102,-17.8412111017894,-15.4166778528494,52,"Pseudomonas.fluorescens.2",25,"Gompertz"
"360",NA,NA,NA,52,"Pseudomonas.fluorescens.2",25,"Baranyi"
"361",NA,NA,NA,52,"Pseudomonas.fluorescens.2",25,"Buchanan"
"362",0.838350758476993,20.5816170180281,22.5212436171801,52,"Pseudomonas.fluorescens.2",25,"Quadratic"
"363",0.931865970357385,12.2141927461839,14.6387259951239,52,"Pseudomonas.fluorescens.2",25,"Polynomial"
"364",0.631348916784242,28.4746787463799,29.9293986957439,52,"Pseudomonas.fluorescens.2",25,"Linear"
"365",0.798849594944778,12.8797595389473,15.1395569687934,53,"Acinetobacter.clacoaceticus.1",25,"Logistic"
"366",0.808496560307765,14.2408466956463,17.065593482954,53,"Acinetobacter.clacoaceticus.1",25,"Gompertz"
"367",0.810817448801181,14.0823332491057,16.9070800364134,53,"Acinetobacter.clacoaceticus.1",25,"Baranyi"
"368",NA,NA,NA,53,"Acinetobacter.clacoaceticus.1",25,"Buchanan"
"369",0.675240241926728,19.1071858214638,21.3669832513099,53,"Acinetobacter.clacoaceticus.1",25,"Quadratic"
"370",0.84559713835969,11.4414189094266,14.2661656967343,53,"Acinetobacter.clacoaceticus.1",25,"Polynomial"
"371",0.122615159593224,30.0273659211767,31.7222139935613,53,"Acinetobacter.clacoaceticus.1",25,"Linear"
"372",0.798059009808657,21.5785652534692,24.1347945719302,54,"Acinetobacter.clacoaceticus.2",25,"Logistic"
"373",0.801656926861042,23.3268830111535,26.5221696592298,54,"Acinetobacter.clacoaceticus.2",25,"Gompertz"
"374",NA,NA,NA,54,"Acinetobacter.clacoaceticus.2",25,"Baranyi"
"375",NA,NA,NA,54,"Acinetobacter.clacoaceticus.2",25,"Buchanan"
"376",0.693131475120029,27.4367794499997,29.9930087684608,54,"Acinetobacter.clacoaceticus.2",25,"Quadratic"
"377",0.809364776788047,22.7719727384897,25.967259386566,54,"Acinetobacter.clacoaceticus.2",25,"Polynomial"
"378",0.162853757026588,39.4868907682686,41.4040627571144,54,"Acinetobacter.clacoaceticus.2",25,"Linear"
"379",0.942234802936337,-1.32497340634231,1.23125591211873,55,"Stenotrophomonas.maltophilia.1",25,"Logistic"
"380",0.949380405345715,-1.17364148544316,2.02164516263313,55,"Stenotrophomonas.maltophilia.1",25,"Gompertz"
"381",0.949039773620757,-1.07974760029826,2.11553904777803,55,"Stenotrophomonas.maltophilia.1",25,"Baranyi"
"382",NA,NA,NA,55,"Stenotrophomonas.maltophilia.1",25,"Buchanan"
"383",0.799800179619325,16.0760396255835,18.6322689440446,55,"Stenotrophomonas.maltophilia.1",25,"Quadratic"
"384",0.884158723213808,10.4167093578422,13.6119960059185,55,"Stenotrophomonas.maltophilia.1",25,"Polynomial"
"385",0.41708284830961,29.0382470212928,30.9554190101385,55,"Stenotrophomonas.maltophilia.1",25,"Linear"
"386",0.991204901911191,-17.1194148650203,-14.0290599760612,56,"Stenotrophomonas.maltophilia.2",25,"Logistic"
"387",0.997330906036241,-34.1987021532178,-30.3357585420189,56,"Stenotrophomonas.maltophilia.2",25,"Gompertz"
"388",0.993004647046524,-18.7825903227583,-14.9196467115594,56,"Stenotrophomonas.maltophilia.2",25,"Baranyi"
"389",NA,NA,NA,56,"Stenotrophomonas.maltophilia.2",25,"Buchanan"
"390",0.891903275844127,23.0218953659448,26.112250254904,56,"Stenotrophomonas.maltophilia.2",25,"Quadratic"
"391",0.960692920872137,8.83594677040288,12.6988903816018,56,"Stenotrophomonas.maltophilia.2",25,"Polynomial"
"392",0.695671746574901,37.5831830381146,39.9009492048339,56,"Stenotrophomonas.maltophilia.2",25,"Linear"
"393",0.904256186274991,12.5784761703426,15.6688310593017,57,"Klebsiella.pneumonia",25,"Logistic"
"394",0.996548788746354,-38.5887359883421,-34.7257923771432,57,"Klebsiella.pneumonia",25,"Gompertz"
"395",0.996905543009615,-40.3345410134213,-36.4715974022223,57,"Klebsiella.pneumonia",25,"Baranyi"
"396",0.994255641079442,-30.4368470519621,-26.5739034407632,57,"Klebsiella.pneumonia",25,"Buchanan"
"397",0.359013833515296,42.9997859012746,46.0901407902338,57,"Klebsiella.pneumonia",25,"Quadratic"
"398",0.514777495940587,40.545380804474,44.4083244156729,57,"Klebsiella.pneumonia",25,"Polynomial"
"399",0.219746319333095,44.1455654675282,46.4633316342476,57,"Klebsiella.pneumonia",25,"Linear"
"400",0.891195072967244,25.3352101226113,28.4255650115704,58,"Dickeya.zeae",25,"Logistic"
"401",NA,NA,NA,58,"Dickeya.zeae",25,"Gompertz"
"402",NA,NA,NA,58,"Dickeya.zeae",25,"Baranyi"
"403",NA,NA,NA,58,"Dickeya.zeae",25,"Buchanan"
"404",0.643467149270284,44.3251263609217,47.4154812498808,58,"Dickeya.zeae",25,"Quadratic"
"405",0.802722957700124,36.8560489751295,40.7189925863284,58,"Dickeya.zeae",25,"Polynomial"
"406",0.348093356622014,51.9807260913725,54.2984922580919,58,"Dickeya.zeae",25,"Linear"
"407",NA,NA,NA,59,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25,"Logistic"
"408",NA,NA,NA,59,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25,"Gompertz"
"409",NA,NA,NA,59,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25,"Baranyi"
"410",NA,NA,NA,59,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25,"Buchanan"
"411",0.94889845686726,35.6658738503861,38.998727226611,59,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25,"Quadratic"
"412",0.949700155514804,37.3970577856435,41.5631245059246,59,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25,"Polynomial"
"413",0.821350890957895,54.9432251884843,57.4428652206529,59,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25,"Linear"
"414",0.89197776258218,28.1715363257001,31.2618912146592,60,"Pantoea.agglomerans..RDA.R.",25,"Logistic"
"415",NA,NA,NA,60,"Pantoea.agglomerans..RDA.R.",25,"Gompertz"
"416",0.751352159135288,43.5107442256233,47.3736878368222,60,"Pantoea.agglomerans..RDA.R.",25,"Baranyi"
"417",NA,NA,NA,60,"Pantoea.agglomerans..RDA.R.",25,"Buchanan"
"418",0.682322730196388,45.4307184803952,48.5210733693543,60,"Pantoea.agglomerans..RDA.R.",25,"Quadratic"
"419",0.855447122267745,34.8324686222038,38.6954122334027,60,"Pantoea.agglomerans..RDA.R.",25,"Polynomial"
"420",0.393294770501305,53.7828314704062,56.1005976371255,60,"Pantoea.agglomerans..RDA.R.",25,"Linear"
"421",0.953485832454561,9.66026699050511,12.4924677949139,61,"Dickeya.zeae..RDA.R.",25,"Logistic"
"422",0.99580539793967,-24.4291100540173,-20.8888590485062,61,"Dickeya.zeae..RDA.R.",25,"Gompertz"
"423",0.9972102735533,-30.5469340295376,-27.0066830240265,61,"Dickeya.zeae..RDA.R.",25,"Baranyi"
"424",NA,NA,NA,61,"Dickeya.zeae..RDA.R.",25,"Buchanan"
"425",0.665551575243298,39.2511530457596,42.0833538501684,61,"Dickeya.zeae..RDA.R.",25,"Quadratic"
"426",0.810376215335482,32.7395432491726,36.2797942546837,61,"Dickeya.zeae..RDA.R.",25,"Polynomial"
"427",0.436404074065627,45.0789760919992,47.2031266953059,61,"Dickeya.zeae..RDA.R.",25,"Linear"
"428",0.926538882371717,-1.15254627924243,1.40368303921861,62,"Acinetobacter.clacoaceticus..RDA.R.",25,"Logistic"
"429",NA,NA,NA,62,"Acinetobacter.clacoaceticus..RDA.R.",25,"Gompertz"
"430",NA,NA,NA,62,"Acinetobacter.clacoaceticus..RDA.R.",25,"Baranyi"
"431",NA,NA,NA,62,"Acinetobacter.clacoaceticus..RDA.R.",25,"Buchanan"
"432",0.685905455348271,19.1885826942639,21.7448120127249,62,"Acinetobacter.clacoaceticus..RDA.R.",25,"Quadratic"
"433",0.811795330975379,14.0182866590408,17.2135733071171,62,"Acinetobacter.clacoaceticus..RDA.R.",25,"Polynomial"
"434",0.27606561131102,28.8786768683015,30.7958488571473,62,"Acinetobacter.clacoaceticus..RDA.R.",25,"Linear"
"435",0.983608993621062,-4.21707832655098,-1.95728089670483,63,"Stenotrophomonas.maltophilia..RDA.R.",25,"Logistic"
"436",0.991237229586599,-10.3579471755632,-7.53320038825552,63,"Stenotrophomonas.maltophilia..RDA.R.",25,"Gompertz"
"437",NA,NA,NA,63,"Stenotrophomonas.maltophilia..RDA.R.",25,"Baranyi"
"438",NA,NA,NA,63,"Stenotrophomonas.maltophilia..RDA.R.",25,"Buchanan"
"439",0.846331407186231,24.8777731207923,27.1375705506384,63,"Stenotrophomonas.maltophilia..RDA.R.",25,"Quadratic"
"440",0.937426406871429,15.1978589693277,18.0226057566354,63,"Stenotrophomonas.maltophilia..RDA.R.",25,"Polynomial"
"441",0.604446438631376,35.1691160311779,36.8639641035625,63,"Stenotrophomonas.maltophilia..RDA.R.",25,"Linear"
"442",0.936792091957828,5.89843863038372,8.98879351934284,64,"Klebsiella.pneumonia..RDA.R.",25,"Logistic"
"443",0.998725795061207,-54.5672735918044,-50.7043299806055,64,"Klebsiella.pneumonia..RDA.R.",25,"Gompertz"
"444",NA,NA,NA,64,"Klebsiella.pneumonia..RDA.R.",25,"Baranyi"
"445",NA,NA,NA,64,"Klebsiella.pneumonia..RDA.R.",25,"Buchanan"
"446",0.402499173650599,41.8396585702502,44.9300134592093,64,"Klebsiella.pneumonia..RDA.R.",25,"Quadratic"
"447",0.565999464111056,38.7243002030588,42.5872438142577,64,"Klebsiella.pneumonia..RDA.R.",25,"Polynomial"
"448",0.246822247578642,43.5443880441478,45.8621542108672,64,"Klebsiella.pneumonia..RDA.R.",25,"Linear"
"449",NA,NA,NA,65,"Bacillus.pumilus..RDA.R.",25,"Logistic"
"450",NA,NA,NA,65,"Bacillus.pumilus..RDA.R.",25,"Gompertz"
"451",NA,NA,NA,65,"Bacillus.pumilus..RDA.R.",25,"Baranyi"
"452",NA,NA,NA,65,"Bacillus.pumilus..RDA.R.",25,"Buchanan"
"453",0.802905013496022,40.0483421889596,42.8805429933684,65,"Bacillus.pumilus..RDA.R.",25,"Quadratic"
"454",0.875740654589122,35.1286186768715,38.6688696823826,65,"Bacillus.pumilus..RDA.R.",25,"Polynomial"
"455",0.649401821700657,46.6876671738599,48.8118177771665,65,"Bacillus.pumilus..RDA.R.",25,"Linear"
"456",0.967543941816959,4.11017281031937,7.20052769927849,66,"Clavibacter.michiganensis..RDA.R.",25,"Logistic"
"457",0.970857984565355,4.38687430872416,8.24981791992307,66,"Clavibacter.michiganensis..RDA.R.",25,"Gompertz"
"458",NA,NA,NA,66,"Clavibacter.michiganensis..RDA.R.",25,"Baranyi"
"459",NA,NA,NA,66,"Clavibacter.michiganensis..RDA.R.",25,"Buchanan"
"460",0.793158975192259,33.7431869468064,36.8335418357656,66,"Clavibacter.michiganensis..RDA.R.",25,"Quadratic"
"461",0.883121542126261,26.6101320851943,30.4730756963932,66,"Clavibacter.michiganensis..RDA.R.",25,"Polynomial"
"462",0.478381626040516,46.5429586913491,48.8607248580685,66,"Clavibacter.michiganensis..RDA.R.",25,"Linear"
"463",0.976283434233943,-2.08593799961484,0.47029131884619,67,"Chryseobacterium.balustinum",35,"Logistic"
"464",0.957252616789767,8.1619408089515,11.3572274570278,67,"Chryseobacterium.balustinum",35,"Gompertz"
"465",NA,NA,NA,67,"Chryseobacterium.balustinum",35,"Baranyi"
"466",NA,NA,NA,67,"Chryseobacterium.balustinum",35,"Buchanan"
"467",0.747462572326864,31.0294615861609,33.585690904622,67,"Chryseobacterium.balustinum",35,"Quadratic"
"468",0.811973022878442,28.8998253302939,32.0951119783702,67,"Chryseobacterium.balustinum",35,"Polynomial"
"469",0.56884036544735,36.5183267067216,38.4354986955674,67,"Chryseobacterium.balustinum",35,"Linear"
"470",0.849539260858774,21.5465035737908,24.6368584627499,68,"Enterobacter.sp.",35,"Logistic"
"471",0.997431560410029,-41.5799544996426,-37.7170108884437,68,"Enterobacter.sp.",35,"Gompertz"
"472",0.994370213783242,-29.0235878084345,-25.1606441972356,68,"Enterobacter.sp.",35,"Baranyi"
"473",NA,NA,NA,68,"Enterobacter.sp.",35,"Buchanan"
"474",0.362611507123212,44.6453382607667,47.7356931497258,68,"Enterobacter.sp.",35,"Quadratic"
"475",0.518046121894355,42.1728434174965,46.0357870286954,68,"Enterobacter.sp.",35,"Polynomial"
"476",0.232704488594156,45.6132208321575,47.9309869988768,68,"Enterobacter.sp.",35,"Linear"
"477",0.925553272050817,23.8073004384722,26.8976553274313,69,"Pantoea.agglomerans.1",35,"Logistic"
"478",0.979387724464697,5.26014827154635,9.12309188274525,69,"Pantoea.agglomerans.1",35,"Gompertz"
"479",0.981686891340118,3.36783348010491,7.23077709130381,69,"Pantoea.agglomerans.1",35,"Baranyi"
"480",NA,NA,NA,69,"Pantoea.agglomerans.1",35,"Buchanan"
"481",0.575371683254015,51.6653873013184,54.7557421902776,69,"Pantoea.agglomerans.1",35,"Quadratic"
"482",0.783176563384213,42.9112933612173,46.7742369724162,69,"Pantoea.agglomerans.1",35,"Polynomial"
"483",0.302571670150652,57.6043555903011,59.9221217570205,69,"Pantoea.agglomerans.1",35,"Linear"
"484",0.775263987003548,30.7669148020327,33.3231441204938,70,"Pantoea.agglomerans.2",35,"Logistic"
"485",0.922377259495922,17.8839907206307,21.079277368707,70,"Pantoea.agglomerans.2",35,"Gompertz"
"486",0.927722028996116,16.885216188668,20.0805028367443,70,"Pantoea.agglomerans.2",35,"Baranyi"
"487",NA,NA,NA,70,"Pantoea.agglomerans.2",35,"Buchanan"
"488",0.438709743611753,43.5812789517809,46.1375082702419,70,"Pantoea.agglomerans.2",35,"Quadratic"
"489",0.702575972639991,36.6901681829079,39.8854548309842,70,"Pantoea.agglomerans.2",35,"Polynomial"
"490",0.148811487661204,47.4108153898943,49.3279873787401,70,"Pantoea.agglomerans.2",35,"Linear"
"491",0.994697132506348,0.173861164282114,3.00606196869095,71,"Bacillus.pumilus",35,"Logistic"
"492",0.98680582766057,15.8467741425028,19.3870251480138,71,"Bacillus.pumilus",35,"Gompertz"
"493",NA,NA,NA,71,"Bacillus.pumilus",35,"Baranyi"
"494",NA,NA,NA,71,"Bacillus.pumilus",35,"Buchanan"
"495",0.414996796534315,70.7244053508502,73.5566061552591,71,"Bacillus.pumilus",35,"Quadratic"
"496",0.552909974505815,68.691545107221,72.2317961127321,71,"Bacillus.pumilus",35,"Polynomial"
"497",0.274897723946122,71.9448362323163,74.0689868356229,71,"Bacillus.pumilus",35,"Linear"
"498",0.98213442186552,-4.59978524987161,-1.26693187364675,72,"Clavibacter.michiganensis",35,"Logistic"
"499",0.995247200466283,-25.1101997988242,-20.9441330785431,72,"Clavibacter.michiganensis",35,"Gompertz"
"500",0.989903327147769,-12.3011736049269,-8.13510688464586,72,"Clavibacter.michiganensis",35,"Baranyi"
"501",NA,NA,NA,72,"Clavibacter.michiganensis",35,"Buchanan"
"502",0.65495346785784,45.7338730850697,49.0667264612945,72,"Clavibacter.michiganensis",35,"Quadratic"
"503",0.805710566830386,37.9702577656841,42.1363244859652,72,"Clavibacter.michiganensis",35,"Polynomial"
"504",0.45712433799037,51.4382905371802,53.9379305693488,72,"Clavibacter.michiganensis",35,"Linear"
"505",0.998469372076292,-52.3913028095214,-49.0584494332965,73,"Pseudomonas.fluorescens.1",35,"Logistic"
"506",0.994279687548986,-27.9794315307379,-23.8133648104568,73,"Pseudomonas.fluorescens.1",35,"Gompertz"
"507",0.992653645288932,-23.726357857361,-19.5602911370799,73,"Pseudomonas.fluorescens.1",35,"Baranyi"
"508",NA,NA,NA,73,"Pseudomonas.fluorescens.1",35,"Buchanan"
"509",0.642291305663741,40.3273923771002,43.6602457533251,73,"Pseudomonas.fluorescens.1",35,"Quadratic"
"510",0.784613613279032,33.7035407562153,37.8696074764963,73,"Pseudomonas.fluorescens.1",35,"Polynomial"
"511",0.434788183528107,46.1045796639255,48.6042196960942,73,"Pseudomonas.fluorescens.1",35,"Linear"
"512",0.939489350156738,-1.80925833327352,1.02294247113532,74,"Pseudomonas.fluorescens.2",35,"Logistic"
"513",0.960388336050233,-6.1646947473068,-2.62444374179575,74,"Pseudomonas.fluorescens.2",35,"Gompertz"
"514",0.966626625558004,-8.73517288831282,-5.19492188280177,74,"Pseudomonas.fluorescens.2",35,"Baranyi"
"515",NA,NA,NA,74,"Pseudomonas.fluorescens.2",35,"Buchanan"
"516",0.565085362332515,27.7756976153136,30.6078984197225,74,"Pseudomonas.fluorescens.2",35,"Quadratic"
"517",0.768133284612467,20.340891525588,23.881142531099,74,"Pseudomonas.fluorescens.2",35,"Polynomial"
"518",0.270532734515974,33.5331683828214,35.657318986128,74,"Pseudomonas.fluorescens.2",35,"Linear"
"519",0.97972270136296,-9.37166926733312,-6.281314378374,75,"Acinetobacter.clacoaceticus.1",35,"Logistic"
"520",0.981844942177236,-9.14051369513884,-5.27757008393993,75,"Acinetobacter.clacoaceticus.1",35,"Gompertz"
"521",0.98167195569462,-8.98878293197803,-5.12583932077912,75,"Acinetobacter.clacoaceticus.1",35,"Baranyi"
"522",0.968461045776922,-0.304125950960811,3.55881766023809,75,"Acinetobacter.clacoaceticus.1",35,"Buchanan"
"523",0.637662689396255,36.7575084714066,39.8478633603658,75,"Acinetobacter.clacoaceticus.1",35,"Quadratic"
"524",0.766568079040271,31.7225468764987,35.5854904876976,75,"Acinetobacter.clacoaceticus.1",35,"Polynomial"
"525",0.494962674965246,40.0704166679486,42.3881828346679,75,"Acinetobacter.clacoaceticus.1",35,"Linear"
"526",0.761059033935775,28.896514358904,31.9868692478632,76,"Acinetobacter.clacoaceticus.2",35,"Logistic"
